"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Romania","ROU","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1073687045.38262","1010175636.366","925446519.849489","801009733.344","760318680.254","1019748556.77812","1266598090.19822","1208754784.314","1274215906.88247","1330013791.38317","1073954367.83631","1043933564.4168","1213108101.235","1468472939.052","1829139804.2196","2319929542.3628","3229936115.6166","4023799999.99999","5710400000","7549500000.00003","6450000000","5215200000","5194700000","4720800000","5282800000","5591900000","4945600000","5226600000","5872900000","6659700000","6912600000","6884500000","",
"Russian Federation","RUS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21684000000","19773000000","20124000000","20163000000","17784000000","16809000000","15327000000","15288000000","13681168998","14035603428","9179851737","6665421454.09214","8972719855.95012","10713819137.6142","12030143425.1114","14802697351.4367","20524202936.338","26462346402.1835","34145151168.0445","45138061781.0273","57239858860.231","41965087887.8508","52650349155.0871","70815118486.4022","76176324062.3429","79121848347.3862","74720821460.2528","48381198660.9842","45277446189.263","67522579459.1865","71494495897.9622","71935819946.715","63991987069.1637","",
"Rwanda","RWA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","4840000.132","5796759.2878","7396735.149","8067532.4128","11613120.093","13077415.8379","12683500.236","15600607.2474","18021641.63","24346008.676","28901037.205","50980960.512","48358079.9749505","45995114.718","49243880.959","55106012.2012198","65756172.142","70722161.433","73832525.315","83830011.23","89803659.2997567","67243732.8973042","71424572.1324093","69215220.6896674","26522290.7126551","45958006.0406021","48413807.0610794","64924744.3815066","69701963.8658472","77194302.372","68542662.201","67226217.4652","69332820.9015006","77240088.8966675","88285529.1071012","112521607.272667","130772948.457701","165274481.4672","173732042.1486","212985630.899999","253724669.3806","273634680.9505","298885172.9292","328867255.7636","305932509.836663","277988086.190521","259714115.529401","275370569.587446","285539447.409029","307522190.093773","310264298.607773","",
"South Asia","SAS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","113019179.271053","148125820.507993","193815083.511698","292191363.345834","1058619916.3856","1028981744.054","1671704695.10235","1923904945.05559","2217600523.012","4033000000","4320000000","4525000000","4056000000","5069000000","5292000000","6288144915","4488819200.968","5333812515.44105","5469861231.37229","5860897560","6948708128","6885000000","6533000000","7480000000","7888000000","7884000000","7473000000","6972000000","10635556316","11785346188","13653754730","13366307262","13725616597","15594025139","18684085420","23786277977","27379371327","30325707874","38014927643","31475497746","38446098845","48937931427","53680814649","54615018920","55549223191","48291174624","47500694087","50231445033","57058322398","57561355467","51453096772","",
"Sudan","SDN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","84062448.7030942","97503126.34","105693142.252999","131101926.612","168253022.948","204861407.372999","256049006.931001","319817655.012","281917246.225","331131347.945","291273666.60843","346697460.93","326291513.815979","289252952.892","334992426.885447","391009079.704405","314762791.289938","403220243.068226","305683665.21826","299559799.112897","235411931.631773","201789527.186637","127796703.241344","165594278.688342","245436514.310817","266579221.97161","75217750.1853295","98454599.1804231","94513198.075433","99100001.7293155","124553759.9063","177798290.273746","222144884.2496","301149442.843199","423844657.122","531230308.7329","856360088.298","1180911615.5431","1329106047.796","1091918297.7144","1194553286.358","1116975377.9444","776264574.06","876880687.0268","1058798705.9204","1102289488.836","910452469.9206","863984331.731","635513769.0154","534877949.2628","432887011.6224","",
"Senegal","SEN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","56394445.0136203","58182339.3349705","70314898.0877468","80176666.9244668","90120703.4654014","121126324.857084","123513640.840321","89394916.349","140907584.238955","176138643.522318","193936318.746162","147503929.012","168785503.786354","147741016.40486","127625439.752","140290127.176","188171867.52","213827701.326","204607209.807","236221309.769561","290408210.219737","282412342.36","295401435.915075","277596193.248486","189237102.029967","238707816.519169","227037903.54","220815901.948832","225051075.384962","212854940.78379","181224410.157","200614045.039199","219554276.4222","281051718.4944","355519346.6712","476087458.7372","513078209.0028","641260866.696397","807243252.902897","798772137.95","828904848.192","760555745.955875","746208050.030565","845496164.110715","992561153.024582","826978031.187539","925001376.391863","1018167159.68484","1123248631.03141","1130004543.65569","1199587165.14502","",
"Singapore","SGP","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","57430303.8119117","65555043.779","73296587.664","86798506.656","116813868.32","130740120.656","144734238.609","143941152.674","157490530.449","194506728.234","259579738.8","307276433.781","366570549.528","518688785.04","641423866.594195","664744331.75886","632154902.058","631517865.333","775794871.806","820434582.750276","930304876.176","1164262691.748","1617003007.974","1423774229.472","1697091004.315","1945812614.636","2103290496.45","2309434020","2159875730.13776","2043160765.14011","2100717981.428","2319057208.234","2356806763.0956","2468588608.8144","2803371428.57143","3139085714.28571","3759642857.14286","4560914285.71429","4817400000","5299200000","6967800000","7614000000","8121600000","8031600000","8390400000","7921200000","8252400000","8749200000","9163200000","9108000000","8224800000","",
"Solomon Islands","SLB","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","1136032.4854","1551445.57805","2344032.09614","2028799.58101","2169497.73941","2459636.28285","2796841.02106","3991108.54485","6855282.33655","7707492.33840001","7394261.767725","6909531.64400001","6859500.7896","6335400.57995001","5560134.94325","5752781.88030001","6516274.380625","6344359.69475001","8012163.29355","8307425.9626","9929709.97439338","11374278.7771949","15321027.8283319","17725766.0535573","19288950.94526","19844645.1968693","17230137.3353812","19123369.4104988","17827843.9653006","18499650.6420404","16085332.7440777","17366512.9310943","20804330.5732794","25994984.3365238","29712337.8434485","34551660.04745","48890664.0664","67055904.03236","79807241.11024","97024789.92416","112702381.6338","128077878.096","131233996.4796","127516378.8276","132769074.2168","144541513.4156","154468760.1968","154418187.5642","157230273.9","",
"Sierra Leone","SLE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","12750318.665149","12300148.2018223","13702840.4861906","16918023.2080024","19030615.8068091","21986890.3617","16826142.2116","24716164.5871","30476434.8075","25745799.2756355","25521295.9136507","25903131.499846","30311498.1967899","22965071.6967138","25213276.7093445","14677943.3486313","11264871.365","12065381.856","18963595.1963","13268616.129","6378246.38","17131125.6945775","14410433.1204877","17255446.3462453","19009140.1727894","19485339.8849141","21646020.4230902","19829115.9537577","6441249.43254506","19641527.8511233","31297823.72376","37534464.7958","41837064.174","43618124.3112","42351456.433","46601087.2063","48781100.6232012","54117378.5179","59143113.2601","68223216.128","65161632.675","73985801.2605","108168038.327045","126250698.6456","132857693.025043","112937932.325549","88921419.4168036","98490283.6389573","103072679.262436","109223798.093384","108140404.129452","",
"El Salvador","SLV","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","7863240","32212670.54512","34283304.99776","39084458.46656","44698958.02528","14750400.8","20817360.9","23311680.8","27681120","30808799.1","34901599","36709202.2","98993240.48","101879693.232941","106474714.991008","111175888.89097","110310114.532721","115751133.127547","122814415.523086","128296072.653982","141541688.268109","154211319.921698","172204455.052894","198220056.718147","228993819.794544","176521142","216044940.337548","229590849.581637","247794177.7","266250747.4","292908423.58","320849457.119994","345542128.4","355135943.94","366831468.885","392132520","429521964","465209550","600086344","618757095","565946836","619464510","725334925.336419","764199555.709849","806765552.741615","859370782.268705","860383097.613733","855656808.725271","875418717.383145","911379662.407578","831709397.673472","",
"San Marino","SMR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","3385714.39683254","3385734.86460801","4169428.43659822","5041321.59720002","4654992.9624132","7048540.64584592","8013394.4390489","4931305.05401896","5589562.3005334","5873377.47498097","5973866.89804472","6884590.18725839","7554569.89366653","7213642.2763091","7377356.59865164","8200788.27222934","8654293.42066768","9493551.8850685","9690728.99573287","10058465.4718259","8275543.03019385","","","","","","","","","","","","","","","","","","","","","","","38262174.1458352","38980551.991938","39840264.0897206","41312550.0176762","44366451.4901024","46451342.1521209","48631776.2133637","49085531.5445488","",
"Serbia","SRB","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1128413123.9332","854700763.8788","851825964.6963","301839552.2775","569232555.9731","748561069.6756","981039288.399","1138141568.2438","1201117217.6754","1407804477.5875","1836142733.4566","2359841904.276","2091302084.175","1875208408.4656","2121487440.7104","1757798062.50886","1907081665.65365","1813556890.7573","1473449179.81766","1432067417.82011","1555448367.11661","1756105226.81092","1780760579.82824","1889348396.2963","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91526493.2426753","122955464.473688","186404335.312402","143620128.231536","175834963.948543","","","","","","",
"Sub-Saharan Africa","SSF","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1764207.386366","1906624.158599","2529019.763388","3121619.5416","7036649.452","6182253.17496","8049736.32328","9378667.84945","14083972.80307","15108805.21314","12926947.8491983","8535741.94265","15399663.69896","12257435.74896","10963262.06724","12056423.79408","13033091.59176","14349912.57756","14822191.38156","16366943.55252","",
"Suriname","SUR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","13848404.23565","15039520.90825","16454808.4153","18054116.7566","23240158.4491","30306558.4843","31464216.8234","40196841.8669","46714525.2327","49364425.2459","52226500","65436333.3333333","72184166.6666665","73373999.9999997","77606500.0000011","83226000.0000009","89738500","92720000.0000006","102617000","44836600","25148500","26766000","24220000.002","14512647.499673","20668411.5265447","23725324.6434677","29422270.6867599","30996457.82161","37274996.5061225","29261787.7380892","30991207.1461493","25069862.4770854","36178085.7022526","42197790.0642751","48937520.6357438","60386571.6942692","88595574.6031248","101070203.585223","122405678.329861","133664618.664574","146888715.961166","143308281.879528","164919129.429658","172738661.935637","178104808.838489","176127601.457204","108546237.700512","110152297.007448","124311874.64202","123062031.674281","83310891.2940357","",
"Slovak Republic","SVK","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","883442266.652","1098480574.152","1082980162.017","1251487298.60137","1200807136.1484","1074992116.26","1138585057.736","1408777486.1748","1831460300.7858","2216507060.5914","2221087662.1131","2467999118.0501","2933767229.7975","3387281100.9121","3365842186.706","3294853398.515","3567982607.6376","3466197690.549","3735701267.65757","3967069435.1642","3456945025.42627","3322060056.6418","3545932285.95568","3946985375.45581","3909033592.9995","3946985375.45581","",
"Slovenia","SVN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","987090618.66","1154037375.19593","1110679690.29931","1183407001.84985","1207990787.53424","1071741046.21415","1098600457.01649","1219744753.80149","1527546925.39341","1784928059.3098","1868626984.1925","2007764747.2205","2274793388.989","2575084698.9896","2585610025.02","2499723645.635","2662811825.4156","2457783711.0704","2302293785.8258","2309303003.48679","1942556346.28663","1870609217.2446","2157859206.43905","2417927965.34495","2419146784.75561","2411218406.64654","",
"Sweden","SWE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","2325059089.41752","2295485819.088","2802224658.558","3464580902.39","3717274965.561","4585035672.672","4848601813.605","5294999966.535","6283000000","7018000000","8400000000","7620000000","6720000000","6018000000","6042000000","6216000000","8232000000","9720000000","10759000000","10486000000","12750000000","14098000000","13872000000","10759000000","17595924086","20993686740","23528916916","20992301514","19135988068.5806","18765520439.1479","17726594433.7845","16014688844.6808","17291829955.6097","21467408855.9917","25890300000","25750600000","25866400000","28842000000","31356000000","28473900000","31099900000","35277200000","40002000000","42414214501.6791","41827305252.9519","35679616508.1178","37395037052.9898","39233653311.2283","40374995953.0095","39162319396.117","39804324632.1189","",
"Eswatini","SWZ","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","2924559.84547385","3718246.17212128","3951441.48261394","5756393.95283839","6915746.83005303","","","","","","","","","","","","","","","","52907828.0579355","42906211.39","68356313.2587696","77626837.7778317","56110850.52","83637714.809","71128329.259","72337486.923","97679611.6102631","80308125.5652","92337021.8843","81582641.8688","74932655.0472","118129914.4404","181610880.4035","223033783.99305","222780855.4886","239940200.1832","227920317.1938","269757826.579836","356528662.899531","417949722.5384","388716904.27401","342208840.801382","298659987.007112","275243441.657143","254594686.677869","289636997.710313","306366886.828342","285048099.254169","252014923.926272","",
"Sint Maarten (Dutch part)","SXM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","697681.18712","787493.04084","1190776.49301","1396472.6818","1546529.5872","1857204.48693","1980269.71758","4473029.5527546","5902965.35846268","8729473.95190346","10473715.9289044","11253110.2966506","10610937.6786853","10464381.2629863","15711473.988","16623193.011","19338623.7447","21816695.1405383","22914057.2102","22903593.5819","28079053.3845","26519899.1087327","30130537.4925","33778311.4293131","36677162.8632","31758121.759","31722469.2655","34896846.6991013","30545219.588","31192386.521765","30503761.27082","31723145.23597","33112176.08786","35455030.59805","42070047.190893","42389330.192983","42816258.6264","38819099.94844","34635530.3692604","29796037.8629763","33278168.0121384","33082343.11043","27475996.8412478","39290517.4985453","50763499.1293609","55415214.584446","59775902.8103664","64043587.5586581","68568140.1445623","69122307.3737224","45061757.8244924","",
"Syrian Arab Republic","SYR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1901166883.76992","2065106636.40294","2151649988.91117","2268305432.5651","2699912072","3193165239","3712379099","4413317810","5321942065","5477706223","6126723548","1556882920.02458","1067818840.51497","505405170.117994","530279255.596873","411909939.691286","308906006.825708","403100966.584532","537345017.39015","","","",
"Turks and Caicos Islands","TCA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21434781.4873301","24010401.7972913","25467999.0831248","23902827.3193788","24789402.3646197","26665279.2669121","","",
"Chad","TCD","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","6032246.22066767","6443433.38429009","7524732.35973558","8312352.86198948","8383034.90608082","11137919.0269173","11163530.0326982","12021815.217672","14299876.2946095","12795669.8494588","13255428.372538","11153596.8560811","10627881.5648829","10746932.8005","9503585.54339011","10712632.8573635","11040251.1011367","12017318.0609085","15316844.5612849","11394004.584","21091734.2077927","28119424.395","36742820.4385372","29887085.571","19923486.583","22384733.0583574","22359921.612","21393467.046","25040345.1153684","28821332.6492","27694113.8672","32415264.3072","39901815.9954008","50257411.182","42489384.3606","56806403.0542","71648077.3914764","96483628.8853501","125421884.200002","140679033.7454","152623510.602","192069277.0344","213066961.281425","218268973.486455","235470842.670116","187479673.554366","175000782.270141","174255900.282682","195540344.050537","196705302.084254","175645715.528439","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","4740059.1392","10397036.6971509","12094521.6125299","14519612.9012221","20682362.6403224","22588344.5642481","22697260.1714167","28183171.7106365","50643426.7521","53068536.0061","59211483.462","52419892.6401","45047096.0962079","41595523.6896186","38050452.3672","36900825.67414","46849332.592","55223888.582","65216309.1485833","64380657.9441436","75103296.325","87930964.012236","93267618.024","61732420.7824885","47616497.1171814","54389093.52","60439924.314","61571026.5640402","51096460.8824163","63831466.562","61585350.5109","56523816.4323","60993642.088","80345572.1088","79036193.1135","76147541.8986","75891173.7744","95026370.2786","124401218.6048","152214374.2536","154630988.3324","197511356.8896","187757327.9824","221257769.391","243996494.9136","208206850.251381","216971803.934966","228587245.265654","254696741.300268","258660208.253921","271116516.283069","",
"Thailand","THA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","166442316.832076","162144222.944","179278846.362","205098681.246","219169475.056","267889463.19","372704055.372","414130333.701","593191958.570386","514200089.286","577620273.996","685891166.98","900699360.45","1033538482.548","1115456079.429","1245509867.20719","1267307736","1390615728.712","1456509908.832","1569260279.818","2528901450.91403","2516512499.93","2725000000","4268735938","4176000000","4316000000","4984000000","5110000000","4142000000","5079900000.00007","5530400000","5604300000","6013428571.42856","6513685714.28572","7090285714.28566","7480471428.57138","8492742857.14282","9662885714.28569","10228400000","11043200000","11571644824.5866","16758903938.9725","17169136708.4779","16460956201.8513","14294969325.5956","14109801329.1501","14591238119.9085","16146649290.051","17850194857.35","19405606027.4925","18035362853.7955","",
"Tajikistan","TJK","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228757439.124","101400000","198413333.364","121707627.876","65567778.0402901","23650758.38","20314504.5684","18344212.4144173","25824997.2100239","20296078.3296","18246551.3594935","25820741.9861332","33039773.088","36234011.1508","53292198.9072","85135884.992","113392386.859033","158600593.694199","228071850.7242","208764986.088533","249747481.853334","304387343.9136","355368406.294019","403807755.750447","408992863.128176","353457619.742694","291544716.790967","311583022.320533","324333548.032841","347441493.777923","344809923.503478","",
"Turkmenistan","TKM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78037066.6744","61624658.8208","58051526.0864","55589097.7368","58809937.8912","61208552.228","56722503.2288","63276804.5736","79571429.368","100680573.6568","136869776.1776","156167345.2416","174959452.6344","223895645.268","285353470.9168","423067861.3064","439815017.552","479988463.164","612626933.3256","738576884.2032","830155017.552","918794484.2032","781970582.8472","817240548.5648","843373028.5648","905825058.1976","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7525240.04","9240458.72866","11089204.64608","9665729.89824","9945243.78406","12337117.68038","18995304.4208","28752988.9968","47647509.2234","73295722.0674936","89776578.636","95934153.1620771","70223169.0743383","73051223.2560406","105733715.939014","88470438.6922112","70666779.564521","72496758.3564862","71713647.9384773","86518269.5164513","75482433.3461684","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","2175082.52133343","2148899.48262","2679317.94649028","2850490.56604","2554919.17615259","2949588.23527","3401512.3932","4955386.06770848","4810811.73595692","5065186.92936385","5848261.09187671","6472996.18820451","6559318.6417","9567361.23932181","9928447.76737523","10608622.5617065","10278568.7682155","8325910.53825405","7947899.18968586","7370402.83030497","5892706.72340626","5454591.93003","5951360.48236","6826165.2439","7652014.78606","8714091.86591","8883298.56309","10261535.7752","9439480.29004","11098140.95474","12497583.07495","14197992.74416","13534972.59889","12982090.67017","12936578.03964","12387415.31521","14024200.77864","15204315.98499","16222383.035","15533628.18405","",
"South Asia (IDA & IBRD)","TSA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","22927662.63825","25141327.111673","30679155.8335349","36866748.146022","53224329.5538874","71479459.7964883","72466319.9927851","89235089.1473075","105570512.237942","131727387.594808","177626250","253370308.110703","372508291.651","359959291.651","376322916.65","372475346.955","215167865.064697","204654004.734651","198967202.993454","165707294.13","172835270.573","182830296.697321","192359357.696041","167394966.195943","154195110.132","167931225.936","173102216.331","171409846.016","136857892.2","182658851.877","191908874.1255","248567197.11","295085190.539","304924866.26","369741386.0301","435932406.6594","499757723.5987","593309935.2628","764670956.945","521050371.9288","604951468.7356","648997611.4391","673680705.11","737638528.8587","743120460.1233","704029811.128","633806963.4414","647357983.1656","660399186.1061","661087092.1011","613763795.7283","",
"Tunisia","TUN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","63851193.0140452","75343709.9001318","100020680.669964","148800284.613","164156701.008","192872980.342","207179104.464","265153846.14","322127823.136","366853874.554","397184243.025","373803564.194","391950228.55","404139658.2","408032826.966","419040862.812","481402518.912","507106891.997409","528486334.040552","529868848.485312","617884090.928","701010434.768","797580732.726","752684068.95","855167457.522","1013244052","1057328333.673","1190912379.06","1338925731.16212","1254397356.58423","1139436419.337","1182276952.03561","1183547879.2776","1572579650.756","1776629915.676","1818247094.1954","1967761081.92","2211324102.53205","2537570327.1074","2496510967.918","2586552685.7966","2702591827.3284","2678995029.013","2750733056.502","2865479118.887","2621992466.874","2547450968.127","2415132859.219","2431185352.246","2365174441.305","2394286718.026","",
"Turkiye","TUR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","316214835.022854","300612506.236143","377608319.880149","475754949.984618","658560229.954545","826752452.252321","947790158.335505","1084542200.12528","2264745681.31","2298869818.83","1258101486.20661","1322666484.177","945874931.505","1384882430.202","994277611.763","985229220.255","1012673562.17419","874921834.131191","1005104780.62571","1101953160","2825454532","3151324113","3942391440","5664000000","4191000000","3818000000","4766263967","4979281351","7672644252","5925810574.00415","5903987627.25429","5181100000","5804564861.39134","7673040383.24375","11525800000","13777499999.9999","14546400000","19251687019.3209","23379873172.5678","21033880295.1286","26860734843.7158","30788234074.6293","34196217376.7689","36302991571.0643","35507370698.3377","32474593907.0345","32702485794.1014","32208720038.7898","29132179563.3865","28410521921.008","27005188617.4287","",
"Tuvalu","TUV","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128210915.747632","89062427.517","85518156.507","114189311.382489","105649288.063902","97973597.8868279","104278711.809661","122676391.45919","153753200.759917","180991483.553847","291235634.555236","314592667.748511","344098482.062521","358043245.245","411973554.813338","475938925.216661","559165704.318","608082077.4046","681734808.975","780522914.214","1074685009.4055","1073629855.6266","1172587039.0693","1268623924.9813","1457553039.7373","1677559732.3123","1832923842.0605","1733644471.3634","1815177906.8158","1943576492.7232","2096652749.2683","2309184975.1502","2309212064.8347","",
"Uganda","UGA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","34264924.3827821","37673394.948","38685613.7402642","54022722.688","60440012.846","70670100","61009325","78656334.4212674","64877957.8993036","57212959.4839975","33262917.90146","38196584.7963","45175200","35114133.328","67804302.063","86666669.3","145120201.298186","311780591.221062","322596582.6","180988761.253606","146840894.012612","113360375.670682","96233291.5652583","110165054.791575","76094723.0143672","108257229.974","116170933.258233","121090382.078813","127355453.021936","134481988.573741","155652277.951961","162339067.984962","192148045.988977","225758844.856385","293541619.556","322814955.564004","330783717.477998","373567772.896","425348762.700004","692256482.148","550851729.351","686012556.75","641498179.584","565475708.26","546038041.480661","544215587.494453","491655406.144339","514426242.513449","548351685.549734","590103382.110136","633608418.689858","",
"Ukraine","UKR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2942002728.385","2832504776.374","","3304147142.844","2752989380.55","2550529242.702","2573064229.212","2797985242.13919","2722852866.195","1808815090.09047","1282120031.52117","1194237475.74488","1590465036.21471","1913556858.63116","2427783646.83254","3353026816.64092","4717615670.36399","6211600000","8364542448.02669","10539461348.574","6844303834.99443","8135644307.93325","9680308948.32035","11424071109.1325","11893614805.0671","7697861971.71854","4918551982.52763","4283572907.28825","5599669928.3194","6483828338.05404","7662706217.70023","7859185864.30793","",
"Upper middle income","UMC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
